# time,position_x,position_y,swimming_direction_x,swimming_direction_y
0.000000000000000000e+00,0.000000000000000000e+00,4.500000000000000111e-01,-1.000000000000000000e+00,6.123233995736766036e-17
1.250000000000000000e-01,6.125000000000001971e-02,4.500000000000000111e-01,-1.000000000000000000e+00,6.123233995736766036e-17
2.500000000000000000e-01,1.225000000000000533e-01,4.500000000000000111e-01,-1.000000000000000000e+00,6.123233995736766036e-17
3.750000000000000000e-01,1.837500000000000799e-01,4.500000000000000111e-01,-1.000000000000000000e+00,6.123233995736766036e-17
5.000000000000000000e-01,2.450000000000002176e-01,4.500000000000000111e-01,-1.000000000000000000e+00,6.123233995736766036e-17
6.250000000000000000e-01,3.062500000000002442e-01,4.500000000000000111e-01,-1.000000000000000000e+00,6.123233995736766036e-17
7.500000000000000000e-01,3.675000000000001599e-01,4.500000000000000111e-01,-1.000000000000000000e+00,6.123233995736766036e-17
8.750000000000000000e-01,4.287500000000002975e-01,4.500000000000000111e-01,-1.000000000000000000e+00,6.123233995736766036e-17
1.000000000000000000e+00,4.900000000000002132e-01,4.500000000000000111e-01,-1.000000000000000000e+00,6.123233995736766036e-17
1.125000000000000000e+00,5.512500000000002398e-01,4.500000000000000666e-01,-1.000000000000000000e+00,6.123233995736766036e-17
1.250000000000000000e+00,6.125000000000002665e-01,4.500000000000000666e-01,-1.000000000000000000e+00,6.123233995736766036e-17
1.375000000000000000e+00,6.737500000000002931e-01,4.500000000000000666e-01,-1.000000000000000000e+00,6.123233995736766036e-17
1.500000000000000000e+00,7.350000000000002087e-01,4.500000000000000666e-01,-1.000000000000000000e+00,6.123233995736766036e-17
1.625000000000000000e+00,7.962500000000002354e-01,4.500000000000000666e-01,-1.000000000000000000e+00,6.123233995736766036e-17
1.750000000000000000e+00,8.575000000000002620e-01,4.500000000000000666e-01,-1.000000000000000000e+00,6.123233995736766036e-17
1.875000000000000000e+00,9.187500000000002887e-01,4.500000000000000666e-01,-1.000000000000000000e+00,6.123233995736766036e-17
2.000000000000000000e+00,9.800000000000002043e-01,4.500000000000000666e-01,-1.000000000000000000e+00,6.123233995736766036e-17
2.125000000000000000e+00,1.041250000000000231e+00,4.500000000000000666e-01,-1.000000000000000000e+00,6.123233995736766036e-17
2.250000000000000000e+00,1.102500000000000258e+00,4.500000000000000666e-01,-1.000000000000000000e+00,6.123233995736766036e-17
2.375000000000000000e+00,1.163750000000000284e+00,4.500000000000000666e-01,-1.000000000000000000e+00,6.123233995736766036e-17
2.500000000000000000e+00,1.225000000000000311e+00,4.500000000000000666e-01,-1.000000000000000000e+00,6.123233995736766036e-17
2.625000000000000000e+00,1.286250000000000338e+00,4.500000000000001221e-01,-1.000000000000000000e+00,6.123233995736766036e-17
2.750000000000000000e+00,1.347500000000000142e+00,4.500000000000001221e-01,-1.000000000000000000e+00,6.123233995736766036e-17
2.875000000000000000e+00,1.408750000000000391e+00,4.500000000000001221e-01,-1.000000000000000000e+00,6.123233995736766036e-17
3.000000000000000000e+00,1.470000000000000195e+00,4.500000000000001221e-01,-1.000000000000000000e+00,6.123233995736766036e-17
3.125000000000000000e+00,1.531250000000000222e+00,4.500000000000001221e-01,-1.000000000000000000e+00,6.123233995736766036e-17
3.250000000000000000e+00,1.592500000000000249e+00,4.500000000000001221e-01,-1.000000000000000000e+00,6.123233995736766036e-17
3.375000000000000000e+00,1.653750000000000275e+00,4.500000000000001221e-01,-1.000000000000000000e+00,6.123233995736766036e-17
3.500000000000000000e+00,1.715000000000000302e+00,4.500000000000001221e-01,-1.000000000000000000e+00,6.123233995736766036e-17
3.625000000000000000e+00,1.776250000000000107e+00,4.500000000000001221e-01,-1.000000000000000000e+00,6.123233995736766036e-17
3.750000000000000000e+00,1.837500000000000133e+00,4.500000000000001221e-01,-1.000000000000000000e+00,6.123233995736766036e-17
3.875000000000000000e+00,1.898750000000000160e+00,4.500000000000001221e-01,-1.000000000000000000e+00,6.123233995736766036e-17
4.000000000000000000e+00,1.959999999999999964e+00,4.500000000000001221e-01,-1.000000000000000000e+00,6.123233995736766036e-17
4.125000000000000000e+00,2.021250000000000213e+00,4.500000000000001776e-01,-1.000000000000000000e+00,6.123233995736766036e-17
4.250000000000000000e+00,2.082500000000000018e+00,4.500000000000001776e-01,-1.000000000000000000e+00,6.123233995736766036e-17
4.375000000000000000e+00,2.143750000000000266e+00,4.500000000000001776e-01,-1.000000000000000000e+00,6.123233995736766036e-17
4.500000000000000000e+00,2.205000000000000071e+00,4.500000000000001776e-01,-1.000000000000000000e+00,6.123233995736766036e-17
4.625000000000000000e+00,2.266250000000000320e+00,4.500000000000001776e-01,-1.000000000000000000e+00,6.123233995736766036e-17
4.750000000000000000e+00,2.327500000000000124e+00,4.500000000000001776e-01,-1.000000000000000000e+00,6.123233995736766036e-17
4.875000000000000000e+00,2.388750000000000373e+00,4.500000000000001776e-01,-1.000000000000000000e+00,6.123233995736766036e-17
5.000000000000000000e+00,2.450000000000000178e+00,4.500000000000001776e-01,-1.000000000000000000e+00,6.123233995736766036e-17
