# time,average_velocity_axis,95CLI
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.439999999999999725e-01,5.965232103924419382e-01,1.575379548821246867e-01
6.899999999999999467e-01,6.394389039855072898e-01,1.501360415431864936e-01
1.034000000000000030e+00,6.653149933510638103e-01,1.335145942292370880e-01
1.379999999999999893e+00,6.715731544384058171e-01,1.267787665942292086e-01
1.723999999999999977e+00,6.668492785672853751e-01,1.211479190982020226e-01
2.068000000000000060e+00,6.591956222799806309e-01,1.166078749688638921e-01
2.414000000000000146e+00,6.545957824150786530e-01,1.134921621597072827e-01
2.758000000000000007e+00,6.555611063270485595e-01,1.097992555728745517e-01
3.101999999999999869e+00,6.593748136283044126e-01,1.090924105645229708e-01
3.447999999999999954e+00,6.648609882540603699e-01,1.102545423578474987e-01
3.791999999999999815e+00,6.708643237407700965e-01,1.095931504805072454e-01
4.137999999999999901e+00,6.767754312167713060e-01,1.081357366114140822e-01
4.482000000000000206e+00,6.758052348282016508e-01,1.076399919782859010e-01
4.825999999999999623e+00,6.721590602983837925e-01,1.070024224308590705e-01
5.171999999999999709e+00,6.660499474332948200e-01,1.058347311409084668e-01
5.516000000000000014e+00,6.595732273159898851e-01,1.042012478621087562e-01
5.860000000000000320e+00,6.550662329351535362e-01,1.031595007800377578e-01
6.206000000000000405e+00,6.532488065984530801e-01,1.023111399381319842e-01
6.549999999999999822e+00,6.481946636450381938e-01,1.017201985009188459e-01
6.895999999999999908e+00,6.441116476036832239e-01,1.012119237215830664e-01
7.240000000000000213e+00,6.403833045580109573e-01,1.002321726095918297e-01
7.583999999999999631e+00,6.380433643196202764e-01,9.861276771832915011e-02
7.929999999999999716e+00,6.381567524432535388e-01,9.711956322742712477e-02
8.273999999999999133e+00,6.382988012146483259e-01,9.523115261306179524e-02
8.618000000000000327e+00,6.375391912276631157e-01,9.386435249943382575e-02
8.964000000000000412e+00,6.371882983322176841e-01,9.304376267157338232e-02
9.307999999999999829e+00,6.366390319483239413e-01,9.214257119885187197e-02
9.653999999999999915e+00,6.383157968847109620e-01,9.131924585650379178e-02
9.997999999999999332e+00,6.386599366748350048e-01,9.051635363552430757e-02
