# time,average_velocity_axis,95CLI
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.439999999999999725e-01,2.707900049963662958e-01,7.379483415132220836e-02
6.899999999999999467e-01,2.942913213315217491e-01,7.036151201101992214e-02
1.034000000000000030e+00,3.047756701825434789e-01,6.827883217516494962e-02
1.379999999999999893e+00,3.096501075634058298e-01,6.675458120426866482e-02
1.723999999999999977e+00,3.107772327254930134e-01,6.575631935199066636e-02
2.068000000000000060e+00,3.123713733075434984e-01,6.481541116744790609e-02
2.414000000000000146e+00,3.123949260822286300e-01,6.352343791264911110e-02
2.758000000000000007e+00,3.136693326799311343e-01,6.161979587264148489e-02
3.101999999999999869e+00,3.140432671965667222e-01,5.981738219540111423e-02
3.447999999999999954e+00,3.097124453940690025e-01,5.851608803196899078e-02
3.791999999999999815e+00,3.063235697685917636e-01,5.722418060123975886e-02
4.137999999999999901e+00,3.051966963962059465e-01,5.582217817480936844e-02
4.482000000000000206e+00,3.036872359228581231e-01,5.459283893565627238e-02
4.825999999999999623e+00,3.044481640786883547e-01,5.342604305116596675e-02
5.171999999999999709e+00,3.060124022682231271e-01,5.253243474474569158e-02
5.516000000000000014e+00,3.067695574521845936e-01,5.181385130963051672e-02
5.860000000000000320e+00,3.066043568686006582e-01,5.102306584111056947e-02
6.206000000000000405e+00,3.074669636742667911e-01,5.010734951709910900e-02
6.549999999999999822e+00,3.068166859494274590e-01,4.930178976040219818e-02
6.895999999999999908e+00,3.044821550763123774e-01,4.849164946808893345e-02
7.240000000000000213e+00,3.026619415789019163e-01,4.783233390258465750e-02
7.583999999999999631e+00,3.015064316117813670e-01,4.697641232581561271e-02
7.929999999999999716e+00,3.002528259970050906e-01,4.599982089080389275e-02
8.273999999999999133e+00,2.992030645697365543e-01,4.499781822002431320e-02
8.618000000000000327e+00,2.978510267390925836e-01,4.404859125699273764e-02
8.964000000000000412e+00,2.958234278258868866e-01,4.301577547265051510e-02
9.307999999999999829e+00,2.949921333631015941e-01,4.195040735122115144e-02
9.653999999999999915e+00,2.943906606070022525e-01,4.090483790848493256e-02
9.997999999999999332e+00,2.928688401742848280e-01,3.991196506255532267e-02
