# c, p(c)
0.000000000000000000e+00,0.000000000000000000e+00
5.025125628140703592e-03,6.065053089156014512e-11
1.005025125628140718e-02,3.260641725581174750e-11
1.507537688442210991e-02,2.280369148001092503e-11
2.010050251256281437e-02,1.774715140903871601e-11
2.512562814070351883e-02,1.464033019027084118e-11
3.015075376884421982e-02,1.252867839980903010e-11
3.517587939698492427e-02,1.099547072880413842e-11
4.020100502512562873e-02,9.829119703518907766e-12
4.522613065326633319e-02,8.910510194448300053e-12
5.025125628140703765e-02,8.167332830188406493e-12
5.527638190954774211e-02,7.553086962301110261e-12
6.030150753768843963e-02,7.036474726474414411e-12
6.532663316582915103e-02,6.595637462101882277e-12
7.035175879396984855e-02,6.214834496928963797e-12
7.537688442211055995e-02,5.882434946751551105e-12
8.040201005025125747e-02,5.589653539061022435e-12
8.542713567839195499e-02,5.329727102775775891e-12
9.045226130653266639e-02,5.097362084039379235e-12
9.547738693467336391e-02,4.888354270771757560e-12
1.005025125628140753e-01,4.699321091949364968e-12
1.055276381909547728e-01,4.527509373022238220e-12
1.105527638190954842e-01,4.370654803710707293e-12
1.155778894472361817e-01,4.226877556455242434e-12
1.206030150753768793e-01,4.094603631991973151e-12
1.256281407035175768e-01,3.972504811982009481e-12
1.306532663316583021e-01,3.859452268015077466e-12
1.356783919597989996e-01,3.754480328637196112e-12
1.407035175879396971e-01,3.656757895537471526e-12
1.457286432160803946e-01,3.565565685085785794e-12
1.507537688442211199e-01,3.480277952751867347e-12
1.557788944723618174e-01,3.400347700770241699e-12
1.608040201005025149e-01,3.325294616692222125e-12
1.658291457286432125e-01,3.254695170915409496e-12
1.708542713567839100e-01,3.188174434402240789e-12
1.758793969849246352e-01,3.125399277006065231e-12
1.809045226130653328e-01,3.066072681460243435e-12
1.859296482412060303e-01,3.009928964739112170e-12
1.909547738693467278e-01,2.956729741862845712e-12
1.959798994974874531e-01,2.906260500670524463e-12
2.010050251256281506e-01,2.858327682084141444e-12
2.060301507537688481e-01,2.812756180733308415e-12
2.110552763819095456e-01,2.769387196840253036e-12
2.160804020100502432e-01,2.728076382972674666e-12
2.211055276381909684e-01,2.688692239406479258e-12
2.261306532663316660e-01,2.651114719968410483e-12
2.311557788944723635e-01,2.615234016782328015e-12
2.361809045226130610e-01,2.580949497654464283e-12
2.412060301507537585e-01,2.548168774158818038e-12
2.462311557788944838e-01,2.516806882023333167e-12
2.512562814070351536e-01,2.486785558326514354e-12
2.562814070351758788e-01,2.458032602415136425e-12
2.613065326633166041e-01,2.430481309443517059e-12
2.663316582914572739e-01,2.404069967090349803e-12
2.713567839195979992e-01,2.378741407391627813e-12
2.763819095477387244e-01,2.354442606786947152e-12
2.814070351758793942e-01,2.331124328451009167e-12
2.864321608040201195e-01,2.308740801804537090e-12
2.914572864321607892e-01,2.287249434794980104e-12
2.964824120603015145e-01,2.266610555128565122e-12
3.015075376884422398e-01,2.246787177138796185e-12
3.065326633165829096e-01,2.227744791406588538e-12
3.115577889447236348e-01,2.209451174615654964e-12
3.165829145728643046e-01,2.191876217443200625e-12
3.216080402010050299e-01,2.174991768558466305e-12
3.266331658291457551e-01,2.158771493036962591e-12
3.316582914572864249e-01,2.143190743701842684e-12
3.366834170854271502e-01,2.128226444080553850e-12
3.417085427135678199e-01,2.113856981818562792e-12
3.467336683417085452e-01,2.100062111525886431e-12
3.517587939698492705e-01,2.086822866149233111e-12
