# time,average_velocity_axis,95CLI
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.449999999999999734e-01,4.563717589447463530e-02,9.295276195140615358e-03
6.899999999999999467e-01,6.503549875452900586e-02,7.659532799949155674e-03
1.034999999999999920e+00,7.001527258831521938e-02,6.963449036926092420e-03
1.379999999999999893e+00,7.234250647503398524e-02,6.355804031849507894e-03
1.721999999999999975e+00,7.330193928752903876e-02,5.913361032556433902e-03
2.067000000000000171e+00,7.430834795578586394e-02,5.576875734237394210e-03
2.411999999999999922e+00,7.508921042168713311e-02,5.328285081616016342e-03
2.757000000000000117e+00,7.510858944632411993e-02,4.994858562998412237e-03
3.101999999999999869e+00,7.701086071612064932e-02,4.713674666132408077e-03
3.447000000000000064e+00,7.670572470456646363e-02,4.510200165123885718e-03
3.791999999999999815e+00,7.628205298572653115e-02,4.317592739287457078e-03
4.136999999999999567e+00,7.751295969490271109e-02,4.193700122027175549e-03
4.482000000000000206e+00,7.921704090668227338e-02,4.046969563456657287e-03
4.826999999999999957e+00,7.990412445416084086e-02,3.904122043350598172e-03
5.168999999999999595e+00,8.034344790608677345e-02,3.778932150612390652e-03
5.514000000000000234e+00,8.087684553310323099e-02,3.658457353565472848e-03
5.858999999999999986e+00,8.078197012942162081e-02,3.550341445965182578e-03
6.203999999999999737e+00,8.084498616851276687e-02,3.453395896226893642e-03
6.549000000000000377e+00,8.124008313381575475e-02,3.392555640539461539e-03
6.894000000000000128e+00,8.100019806766980968e-02,3.343882559238925845e-03
7.238999999999999879e+00,8.010484499245622281e-02,3.289938052890816790e-03
7.583999999999999631e+00,7.990647810923902361e-02,3.242658104118618066e-03
7.929000000000000270e+00,7.929746421364609887e-02,3.209580436668283202e-03
8.273999999999999133e+00,7.844835490410473344e-02,3.188552295672401806e-03
8.615999999999999659e+00,7.787167463240629584e-02,3.164981717652772582e-03
8.961000000000000298e+00,7.722544421006653781e-02,3.132431850337495920e-03
9.305999999999999162e+00,7.738015339775750068e-02,3.088410527140245717e-03
9.650999999999999801e+00,7.758632459354924960e-02,3.036552763432212500e-03
9.996000000000000441e+00,7.687794229019732917e-02,3.000026577657004950e-03
