# distance__t_0.0,pdf__t_0.0,distance__t_2.499,pdf__t_2.499,distance__t_4.998,pdf__t_4.998,distance__t_7.5,pdf__t_7.5,distance__t_9.999,pdf__t_9.999
-4.949990000000000223e-01,0.000000000000000000e+00,-3.911370000000000124e-01,0.000000000000000000e+00,1.321029999999999704e-01,0.000000000000000000e+00,2.395369999999999999e-01,0.000000000000000000e+00,-3.770560000000000023e-01,0.000000000000000000e+00
-4.849990000000000134e-01,0.000000000000000000e+00,-3.811370000000000036e-01,0.000000000000000000e+00,1.421029999999999793e-01,0.000000000000000000e+00,2.495370000000000088e-01,0.000000000000000000e+00,-3.670559999999999934e-01,0.000000000000000000e+00
-4.749990000000000601e-01,0.000000000000000000e+00,-3.711370000000000502e-01,0.000000000000000000e+00,1.521029999999999605e-01,0.000000000000000000e+00,2.595370000000000177e-01,0.000000000000000000e+00,-3.570560000000000400e-01,0.000000000000000000e+00
-4.649990000000000512e-01,0.000000000000000000e+00,-3.611370000000000413e-01,0.000000000000000000e+00,1.621029999999999693e-01,0.000000000000000000e+00,2.695370000000000266e-01,0.000000000000000000e+00,-3.470560000000000311e-01,0.000000000000000000e+00
-4.549990000000000423e-01,0.000000000000000000e+00,-3.511370000000000324e-01,0.000000000000000000e+00,1.721029999999999505e-01,0.000000000000000000e+00,2.795369999999999799e-01,0.000000000000000000e+00,-3.370560000000000223e-01,0.000000000000000000e+00
-4.449990000000000334e-01,0.000000000000000000e+00,-3.411370000000000235e-01,0.000000000000000000e+00,1.821029999999999593e-01,0.000000000000000000e+00,2.895369999999999888e-01,0.000000000000000000e+00,-3.270560000000000134e-01,0.000000000000000000e+00
-4.349990000000000245e-01,0.000000000000000000e+00,-3.311370000000000147e-01,0.000000000000000000e+00,1.921029999999999682e-01,0.000000000000000000e+00,2.995369999999999977e-01,0.000000000000000000e+00,-3.170560000000000045e-01,0.000000000000000000e+00
-4.249990000000000157e-01,0.000000000000000000e+00,-3.211370000000000058e-01,0.000000000000000000e+00,2.021029999999999771e-01,0.000000000000000000e+00,3.095370000000000066e-01,0.000000000000000000e+00,-3.070559999999999956e-01,0.000000000000000000e+00
-4.149990000000000068e-01,0.000000000000000000e+00,-3.111369999999999969e-01,0.000000000000000000e+00,2.121029999999999860e-01,0.000000000000000000e+00,3.195369999999999600e-01,0.000000000000000000e+00,-2.970559999999999867e-01,0.000000000000000000e+00
-4.049989999999999979e-01,0.000000000000000000e+00,-3.011369999999999880e-01,0.000000000000000000e+00,2.221029999999999671e-01,0.000000000000000000e+00,3.295369999999999688e-01,0.000000000000000000e+00,-2.870559999999999778e-01,0.000000000000000000e+00
-3.949989999999999890e-01,0.000000000000000000e+00,-2.911369999999999791e-01,0.000000000000000000e+00,2.321029999999999482e-01,0.000000000000000000e+00,3.395369999999999777e-01,0.000000000000000000e+00,-2.770559999999999690e-01,0.000000000000000000e+00
-3.849990000000000356e-01,0.000000000000000000e+00,-2.811370000000000258e-01,0.000000000000000000e+00,2.421029999999999571e-01,0.000000000000000000e+00,3.495369999999999866e-01,0.000000000000000000e+00,-2.670560000000000156e-01,0.000000000000000000e+00
