# distance__t_0.0,pdf__t_0.0,distance__t_2.499,pdf__t_2.499,distance__t_4.998,pdf__t_4.998,distance__t_7.5,pdf__t_7.5,distance__t_9.999,pdf__t_9.999
-4.949999999999999956e-01,0.000000000000000000e+00,-2.110110000000000041e-01,0.000000000000000000e+00,-3.798789999999999667e-01,0.000000000000000000e+00,3.064630000000000409e-01,0.000000000000000000e+00,-1.160959999999999770e-01,0.000000000000000000e+00
-4.849999999999999867e-01,0.000000000000000000e+00,-2.010109999999999952e-01,0.000000000000000000e+00,-3.698789999999999578e-01,0.000000000000000000e+00,3.164630000000000498e-01,0.000000000000000000e+00,-1.060959999999999820e-01,0.000000000000000000e+00
-4.749999999999999778e-01,0.000000000000000000e+00,-1.910110000000000141e-01,0.000000000000000000e+00,-3.598789999999999489e-01,0.000000000000000000e+00,3.264630000000000587e-01,0.000000000000000000e+00,-9.609599999999998698e-02,0.000000000000000000e+00
-4.649999999999999689e-01,0.000000000000000000e+00,-1.810110000000000052e-01,0.000000000000000000e+00,-3.498789999999999401e-01,0.000000000000000000e+00,3.364630000000000676e-01,0.000000000000000000e+00,-8.609599999999997810e-02,0.000000000000000000e+00
-4.550000000000000155e-01,0.000000000000000000e+00,-1.710110000000000241e-01,0.000000000000000000e+00,-3.398789999999999867e-01,0.000000000000000000e+00,3.464630000000000210e-01,0.000000000000000000e+00,-7.609599999999996922e-02,0.000000000000000000e+00
-4.450000000000000067e-01,0.000000000000000000e+00,-1.610110000000000152e-01,0.000000000000000000e+00,-3.298789999999999778e-01,0.000000000000000000e+00,3.564630000000000298e-01,0.000000000000000000e+00,-6.609599999999998809e-02,0.000000000000000000e+00
-4.349999999999999978e-01,0.000000000000000000e+00,-1.510110000000000063e-01,0.000000000000000000e+00,-3.198789999999999689e-01,0.000000000000000000e+00,3.664630000000000387e-01,0.000000000000000000e+00,-5.609599999999997921e-02,0.000000000000000000e+00
-4.249999999999999889e-01,0.000000000000000000e+00,-1.410109999999999975e-01,0.000000000000000000e+00,-3.098789999999999600e-01,0.000000000000000000e+00,3.764630000000000476e-01,0.000000000000000000e+00,-4.609599999999997727e-02,0.000000000000000000e+00
-4.150000000000000355e-01,0.000000000000000000e+00,-1.310109999999999886e-01,0.000000000000000000e+00,-2.998790000000000067e-01,0.000000000000000000e+00,3.864630000000000010e-01,0.000000000000000000e+00,-3.609599999999998227e-02,0.000000000000000000e+00
-4.050000000000000266e-01,0.000000000000000000e+00,-1.210110000000000074e-01,0.000000000000000000e+00,-2.898789999999999978e-01,0.000000000000000000e+00,3.964630000000000098e-01,0.000000000000000000e+00,-2.609599999999998032e-02,0.000000000000000000e+00
-3.950000000000000178e-01,0.000000000000000000e+00,-1.110109999999999986e-01,0.000000000000000000e+00,-2.798789999999999889e-01,0.000000000000000000e+00,4.064630000000000187e-01,0.000000000000000000e+00,-1.609599999999997838e-02,0.000000000000000000e+00
-3.850000000000000089e-01,0.000000000000000000e+00,-1.010110000000000174e-01,0.000000000000000000e+00,-2.698789999999999800e-01,0.000000000000000000e+00,4.164630000000000276e-01,0.000000000000000000e+00,-6.095999999999983376e-03,0.000000000000000000e+00
-3.750000000000000000e-01,0.000000000000000000e+00,-9.101100000000000856e-02,0.000000000000000000e+00,-2.598789999999999711e-01,0.000000000000000000e+00,4.264630000000000365e-01,0.000000000000000000e+00,3.904000000000018566e-03,0.000000000000000000e+00
-3.649999999999999911e-01,0.000000000000000000e+00,-8.101099999999999968e-02,0.000000000000000000e+00,-2.498789999999999623e-01,0.000000000000000000e+00,4.364630000000000454e-01,0.000000000000000000e+00,1.390400000000002745e-02,0.000000000000000000e+00
-3.549999999999999822e-01,0.000000000000000000e+00,-7.101100000000000467e-02,0.000000000000000000e+00,-2.398789999999999534e-01,0.000000000000000000e+00,4.464630000000000543e-01,0.000000000000000000e+00,2.390400000000002245e-02,0.000000000000000000e+00
-3.449999999999999734e-01,0.000000000000000000e+00,-6.101100000000000967e-02,0.000000000000000000e+00,-2.298789999999999722e-01,0.000000000000000000e+00,4.564630000000000631e-01,0.000000000000000000e+00,3.390400000000001746e-02,0.000000000000000000e+00
-3.349999999999999645e-01,0.000000000000000000e+00,-5.101100000000000079e-02,0.000000000000000000e+00,-2.198789999999999634e-01,0.000000000000000000e+00,4.664630000000000720e-01,0.000000000000000000e+00,4.390400000000002634e-02,0.000000000000000000e+00
-3.249999999999999556e-01,0.000000000000000000e+00,-4.101100000000000578e-02,0.000000000000000000e+00,-2.098789999999999822e-01,0.000000000000000000e+00,4.764630000000000809e-01,0.000000000000000000e+00,5.390400000000002134e-02,0.000000000000000000e+00
-3.150000000000000022e-01,0.000000000000000000e+00,-3.101100000000001078e-02,0.000000000000000000e+00,-1.998789999999999734e-01,0.000000000000000000e+00,4.864630000000000343e-01,0.000000000000000000e+00,6.390400000000001635e-02,0.000000000000000000e+00
-3.049999999999999933e-01,0.000000000000000000e+00,-2.101100000000000190e-02,0.000000000000000000e+00,-1.898789999999999645e-01,0.000000000000000000e+00,4.964629999999999876e-01,0.000000000000000000e+00,7.390400000000002523e-02,0.000000000000000000e+00
-2.950000000000000400e-01,0.000000000000000000e+00,-1.101100000000000689e-02,0.000000000000000000e+00,-1.798789999999999556e-01,0.000000000000000000e+00,5.064629999999999965e-01,0.000000000000000000e+00,8.390400000000002023e-02,0.000000000000000000e+00
-2.850000000000000311e-01,0.000000000000000000e+00,-1.011000000000011889e-03,0.000000000000000000e+00,-1.698789999999999745e-01,0.000000000000000000e+00,5.164630000000000054e-01,0.000000000000000000e+00,9.390400000000001524e-02,0.000000000000000000e+00
-2.750000000000000222e-01,0.000000000000000000e+00,8.988999999999996993e-03,0.000000000000000000e+00,-1.598789999999999656e-01,0.000000000000000000e+00,5.264630000000000143e-01,0.000000000000000000e+00,1.039040000000000241e-01,0.000000000000000000e+00
-2.650000000000000133e-01,0.000000000000000000e+00,1.898899999999999200e-02,0.000000000000000000e+00,-1.498789999999999845e-01,0.000000000000000000e+00,5.364630000000000232e-01,0.000000000000000000e+00,1.139040000000000191e-01,0.000000000000000000e+00
-2.550000000000000044e-01,0.000000000000000000e+00,2.898899999999998700e-02,0.000000000000000000e+00,-1.398789999999999756e-01,0.000000000000000000e+00,5.464630000000000321e-01,0.000000000000000000e+00,1.239040000000000141e-01,0.000000000000000000e+00
-2.449999999999999956e-01,0.000000000000000000e+00,3.898899999999999588e-02,0.000000000000000000e+00,-1.298789999999999667e-01,0.000000000000000000e+00,5.564630000000000409e-01,0.000000000000000000e+00,1.339040000000000230e-01,0.000000000000000000e+00
-2.349999999999999867e-01,0.000000000000000000e+00,4.898900000000000476e-02,0.000000000000000000e+00,-1.198789999999999578e-01,0.000000000000000000e+00,5.664630000000000498e-01,0.000000000000000000e+00,1.439040000000000319e-01,0.000000000000000000e+00
-2.249999999999999778e-01,0.000000000000000000e+00,5.898900000000001365e-02,0.000000000000000000e+00,-1.098789999999999489e-01,0.000000000000000000e+00,5.764630000000000587e-01,0.000000000000000000e+00,1.539040000000000408e-01,0.000000000000000000e+00
-2.149999999999999967e-01,0.000000000000000000e+00,6.898899999999999477e-02,0.000000000000000000e+00,-9.987899999999996781e-02,0.000000000000000000e+00,5.864630000000000676e-01,0.000000000000000000e+00,1.639040000000000219e-01,0.000000000000000000e+00
-2.050000000000000155e-01,0.000000000000000000e+00,7.898899999999997590e-02,0.000000000000000000e+00,-8.987899999999998668e-02,0.000000000000000000e+00,5.964630000000000765e-01,0.000000000000000000e+00,1.739040000000000030e-01,0.000000000000000000e+00
-1.950000000000000067e-01,0.000000000000000000e+00,8.898899999999998478e-02,0.000000000000000000e+00,-7.987899999999997780e-02,0.000000000000000000e+00,6.064630000000000853e-01,0.000000000000000000e+00,1.839040000000000119e-01,0.000000000000000000e+00
-1.849999999999999978e-01,0.000000000000000000e+00,9.898899999999999366e-02,0.000000000000000000e+00,-6.987899999999996892e-02,0.000000000000000000e+00,6.164630000000000942e-01,0.000000000000000000e+00,1.939040000000000208e-01,0.000000000000000000e+00
-1.749999999999999889e-01,0.000000000000000000e+00,1.089890000000000025e-01,0.000000000000000000e+00,-5.987899999999996004e-02,0.000000000000000000e+00,6.264630000000001031e-01,0.000000000000000000e+00,2.039040000000000297e-01,0.000000000000000000e+00
-1.649999999999999800e-01,0.000000000000000000e+00,1.189890000000000114e-01,0.000000000000000000e+00,-4.987899999999995115e-02,0.000000000000000000e+00,6.364630000000001120e-01,0.000000000000000000e+00,2.139040000000000386e-01,0.000000000000000000e+00
-1.549999999999999711e-01,0.000000000000000000e+00,1.289890000000000203e-01,0.000000000000000000e+00,-3.987899999999994227e-02,0.000000000000000000e+00,6.464630000000001209e-01,0.000000000000000000e+00,2.239040000000000474e-01,0.000000000000000000e+00
-1.449999999999999900e-01,0.000000000000000000e+00,1.389890000000000014e-01,0.000000000000000000e+00,-2.987899999999996115e-02,0.000000000000000000e+00,6.564630000000000187e-01,0.000000000000000000e+00,2.339040000000000286e-01,0.000000000000000000e+00
-1.350000000000000089e-01,0.000000000000000000e+00,1.489889999999999826e-01,0.000000000000000000e+00,-1.987899999999998002e-02,0.000000000000000000e+00,6.664630000000000276e-01,0.000000000000000000e+00,2.439040000000000097e-01,0.000000000000000000e+00
-1.250000000000000000e-01,0.000000000000000000e+00,1.589889999999999914e-01,0.000000000000000000e+00,-9.878999999999971138e-03,0.000000000000000000e+00,6.764630000000000365e-01,0.000000000000000000e+00,2.539040000000000186e-01,0.000000000000000000e+00
-1.149999999999999911e-01,0.000000000000000000e+00,1.689890000000000003e-01,0.000000000000000000e+00,1.210000000000377440e-04,0.000000000000000000e+00,6.864630000000000454e-01,0.000000000000000000e+00,2.639040000000000274e-01,0.000000000000000000e+00
-1.049999999999999822e-01,0.000000000000000000e+00,1.789890000000000092e-01,0.000000000000000000e+00,1.012100000000004663e-02,0.000000000000000000e+00,6.964630000000000543e-01,0.000000000000000000e+00,2.739040000000000363e-01,0.000000000000000000e+00
-9.499999999999997335e-02,0.000000000000000000e+00,1.889890000000000181e-01,0.000000000000000000e+00,2.012100000000005551e-02,0.000000000000000000e+00,7.064630000000000631e-01,0.000000000000000000e+00,2.839040000000000452e-01,0.000000000000000000e+00
-8.499999999999999223e-02,0.000000000000000000e+00,1.989889999999999992e-01,0.000000000000000000e+00,3.012100000000003663e-02,0.000000000000000000e+00,7.164630000000000720e-01,0.000000000000000000e+00,2.939040000000000541e-01,0.000000000000000000e+00
-7.500000000000001110e-02,0.000000000000000000e+00,2.089889999999999803e-01,0.000000000000000000e+00,4.012100000000001776e-02,0.000000000000000000e+00,7.264629999999999699e-01,0.000000000000000000e+00,3.039040000000000075e-01,0.000000000000000000e+00
-6.500000000000000222e-02,0.000000000000000000e+00,2.189889999999999892e-01,0.000000000000000000e+00,5.012100000000002664e-02,0.000000000000000000e+00,7.364629999999999788e-01,0.000000000000000000e+00,3.139040000000000163e-01,0.000000000000000000e+00
-5.499999999999999334e-02,0.000000000000000000e+00,2.289889999999999981e-01,0.000000000000000000e+00,6.012100000000003552e-02,0.000000000000000000e+00,7.464629999999999876e-01,0.000000000000000000e+00,3.239040000000000252e-01,0.000000000000000000e+00
-4.499999999999998446e-02,0.000000000000000000e+00,2.389890000000000070e-01,0.000000000000000000e+00,7.012100000000004441e-02,0.000000000000000000e+00,7.564629999999999965e-01,0.000000000000000000e+00,3.339040000000000341e-01,0.000000000000000000e+00
-3.499999999999997558e-02,0.000000000000000000e+00,2.489890000000000159e-01,0.000000000000000000e+00,8.012100000000005329e-02,0.000000000000000000e+00,7.664630000000000054e-01,0.000000000000000000e+00,3.439040000000000430e-01,0.000000000000000000e+00
-2.499999999999999445e-02,0.000000000000000000e+00,2.589890000000000247e-01,0.000000000000000000e+00,9.012100000000003441e-02,0.000000000000000000e+00,7.764630000000000143e-01,0.000000000000000000e+00,3.539039999999999964e-01,0.000000000000000000e+00
-1.500000000000001332e-02,0.000000000000000000e+00,2.689889999999999781e-01,0.000000000000000000e+00,1.001210000000000155e-01,0.000000000000000000e+00,7.864630000000000232e-01,0.000000000000000000e+00,3.639040000000000052e-01,0.000000000000000000e+00
-5.000000000000004441e-03,0.000000000000000000e+00,2.789889999999999870e-01,0.000000000000000000e+00,1.101210000000000244e-01,9.999999999999991473e+01,7.964630000000000321e-01,0.000000000000000000e+00,3.739040000000000141e-01,0.000000000000000000e+00
5.000000000000004441e-03,9.999999999999991473e+01,2.889889999999999959e-01,9.999999999999991473e+01,1.201210000000000333e-01,0.000000000000000000e+00,8.064630000000000409e-01,9.999999999999991473e+01,3.839040000000000230e-01,9.999999999999991473e+01
1.500000000000001332e-02,0.000000000000000000e+00,2.989890000000000048e-01,0.000000000000000000e+00,1.301210000000000422e-01,0.000000000000000000e+00,8.164630000000000498e-01,0.000000000000000000e+00,3.939040000000000319e-01,0.000000000000000000e+00
