# pos_1,concentration
1.389139705019461386e-03,0.000000000000000000e+00
2.470278535103650856e-03,0.000000000000000000e+00
4.392845456035934966e-03,0.000000000000000000e+00
7.811706625951745156e-03,7.142499504050152381e-02
1.389139705019461560e-02,8.033045272557946814e-02
2.470278535103651030e-02,4.743178990078521506e-01
4.392845456035934792e-02,7.112761490388735952e-01
7.811706625951746197e-02,9.713799325508206683e-01
1.389139705019461490e-01,9.880645685246274290e-01
2.470278535103651030e-01,9.305665447201667551e-01
4.392845456035935348e-01,1.040241367969352959e+00
7.811706625951745364e-01,1.075660425309952872e+00
