# pos_1,average_velocity_axis
1.389139705019461386e-03,1.183076923076953335e-01
2.470278535103650856e-03,1.564102564102562709e-01
4.392845456035934966e-03,3.074038461538403100e-01
7.811706625951745156e-03,4.363461538461457789e-01
1.389139705019461560e-02,7.462363636363618102e-01
2.470278535103651030e-02,9.466786786786779428e-01
4.392845456035934792e-02,9.996416926608222564e-01
7.811706625951746197e-02,1.030979824938365264e+00
1.389139705019461490e-01,1.081174809577766016e+00
2.470278535103651030e-01,1.152596669338762814e+00
4.392845456035935348e-01,1.240248226930174003e+00
7.811706625951745364e-01,1.298443808415254974e+00
