# pos_1,concentration
1.389139705019461386e-03,0.000000000000000000e+00
2.470278535103650856e-03,0.000000000000000000e+00
4.392845456035934966e-03,0.000000000000000000e+00
7.811706625951745156e-03,0.000000000000000000e+00
1.389139705019461560e-02,2.007790595117811550e-02
2.470278535103651030e-02,1.524235892350414845e-01
4.392845456035934792e-02,4.539671811844619431e-01
7.811706625951746197e-02,7.676387251180769589e-01
1.389139705019461490e-01,9.516927420858426467e-01
2.470278535103651030e-01,1.009382879823163437e+00
4.392845456035935348e-01,1.016188074805218999e+00
7.811706625951745364e-01,1.117539167264921529e+00
