# pos_1,concentration
1.389139705019461386e-03,0.000000000000000000e+00
2.470278535103650856e-03,0.000000000000000000e+00
4.392845456035934966e-03,0.000000000000000000e+00
7.811706625951745156e-03,0.000000000000000000e+00
1.389139705019461560e-02,2.007790595117811550e-02
2.470278535103651030e-02,7.338913555761256147e-02
4.392845456035934792e-02,2.507930581368705836e-01
7.811706625951746197e-02,4.284495209961360351e-01
1.389139705019461490e-01,6.143839221060503064e-01
2.470278535103651030e-01,8.202647228093156162e-01
4.392845456035935348e-01,1.026029321390336646e+00
7.811706625951745364e-01,1.279635902708459616e+00
