# pos_1,average_velocity_axis
1.389139705019461386e-03,nan
2.470278535103650856e-03,2.821538461539319087e-01
4.392845456035934966e-03,3.294038461538238982e-01
7.811706625951745156e-03,5.028757396449744510e-01
1.389139705019461560e-02,6.966709677419351543e-01
2.470278535103651030e-02,8.762868905742147163e-01
4.392845456035934792e-02,9.807978727574454547e-01
7.811706625951746197e-02,1.040146879622323661e+00
1.389139705019461490e-01,1.100161761331209798e+00
2.470278535103651030e-01,1.176496966010582623e+00
4.392845456035935348e-01,1.256576355909515330e+00
7.811706625951745364e-01,1.316683956335356287e+00
