# pos_1,concentration
1.389139705019461386e-03,1.407432773557547367e+00
2.470278535103650856e-03,7.914576109986796171e-01
4.392845456035934966e-03,9.537199752878255943e-01
7.811706625951745156e-03,1.108386719845316559e+00
1.389139705019461560e-02,9.852029414902828686e-01
2.470278535103651030e-02,1.074121043498208250e+00
4.392845456035934792e-02,1.071345438906657233e+00
7.811706625951746197e-02,9.975480478607847701e-01
1.389139705019461490e-01,1.003298505721737177e+00
2.470278535103651030e-01,1.014761722673307220e+00
4.392845456035935348e-01,9.963194675173485670e-01
7.811706625951745364e-01,9.923636583647341691e-01
