# pos_1,average_velocity_axis
1.389139705019461386e-03,nan
2.470278535103650856e-03,1.496153846153228661e-01
4.392845456035934966e-03,2.383846153846182203e-01
7.811706625951745156e-03,4.168410256410263748e-01
1.389139705019461560e-02,7.537006559332125599e-01
2.470278535103651030e-02,8.696030565461031481e-01
4.392845456035934792e-02,9.356101311450251146e-01
7.811706625951746197e-02,9.985215747359448279e-01
1.389139705019461490e-01,1.060261011775617046e+00
2.470278535103651030e-01,1.148143597844042851e+00
4.392845456035935348e-01,1.232377476247228154e+00
7.811706625951745364e-01,1.295419021487512978e+00
