# pos_1,concentration
1.389139705019461386e-03,0.000000000000000000e+00
2.470278535103650856e-03,0.000000000000000000e+00
4.392845456035934966e-03,0.000000000000000000e+00
7.811706625951745156e-03,0.000000000000000000e+00
1.389139705019461560e-02,1.003895297558905775e-02
2.470278535103651030e-02,7.338913555761256147e-02
4.392845456035934792e-02,4.190466287856571825e-01
7.811706625951746197e-02,5.980441230571065248e-01
1.389139705019461490e-01,8.332330969738918069e-01
2.470278535103651030e-01,1.003173029891365253e+00
4.392845456035935348e-01,1.002219853845697228e+00
7.811706625951745364e-01,1.170024233586947959e+00
