# pos_1,concentration
1.389139705019461386e-03,0.000000000000000000e+00
2.470278535103650856e-03,1.808621442190974982e+00
4.392845456035934966e-03,2.034125157138706452e+00
7.811706625951745156e-03,8.579044773513054833e-01
1.389139705019461560e-02,1.447305422041400780e+00
2.470278535103651030e-02,1.085172865314585344e+00
4.392845456035934792e-02,8.136500628554824699e-01
7.811706625951746197e-02,8.293076614395952229e-01
1.389139705019461490e-01,1.173925508989136057e+00
2.470278535103651030e-01,9.766555787831266988e-01
4.392845456035935348e-01,9.916360141051194788e-01
7.811706625951745364e-01,9.951691937275143340e-01
