# pos_1,concentration
1.389139705019461386e-03,1.607614127426517214e+00
2.470278535103650856e-03,9.040278588117541814e-01
4.392845456035934966e-03,6.354652801664946171e-01
7.811706625951745156e-03,1.286454195940619050e+00
1.389139705019461560e-02,1.004758829641573037e+00
2.470278535103651030e-02,1.062232734103811582e+00
4.392845456035934792e-02,9.150700034397519778e-01
7.811706625951746197e-02,9.791345824659154484e-01
1.389139705019461490e-01,9.565304058187774627e-01
2.470278535103651030e-01,1.014771271516194284e+00
4.392845456035935348e-01,9.887839759390656402e-01
7.811706625951745364e-01,1.014869421242043934e+00
