# pos_1,average_velocity_axis
1.389139705019461386e-03,nan
2.470278535103650856e-03,nan
4.392845456035934966e-03,5.643076923075905915e-01
7.811706625951745156e-03,6.376923076922835776e-01
1.389139705019461560e-02,7.808410256410198702e-01
2.470278535103651030e-02,1.084414373947221399e+00
4.392845456035934792e-02,1.184259190998155242e+00
7.811706625951746197e-02,1.201797789846261955e+00
1.389139705019461490e-01,1.290720574078937588e+00
2.470278535103651030e-01,1.357989267866559713e+00
4.392845456035935348e-01,1.439202532283802238e+00
7.811706625951745364e-01,1.502469462332300942e+00
