# pos_1,average_velocity_axis
1.389139705019461386e-03,nan
2.470278535103650856e-03,nan
4.392845456035934966e-03,nan
7.811706625951745156e-03,5.193538461538284023e-01
1.389139705019461560e-02,7.432923076923276806e-01
2.470278535103651030e-02,1.052144522144515593e+00
4.392845456035934792e-02,1.011781413156975784e+00
7.811706625951746197e-02,1.156044968919968996e+00
1.389139705019461490e-01,1.193983965431039795e+00
2.470278535103651030e-01,1.254274051178697835e+00
4.392845456035935348e-01,1.337701515567913058e+00
7.811706625951745364e-01,1.398598919299751886e+00
