# pos_1,average_velocity_axis
1.389139705019461386e-03,9.421398601398144057e-02
2.470278535103650856e-03,1.338227203260287934e-01
4.392845456035934966e-03,2.379736955957437172e-01
7.811706625951745156e-03,4.144731900116508383e-01
1.389139705019461560e-02,6.791122404392356815e-01
2.470278535103651030e-02,8.103774395278634524e-01
4.392845456035934792e-02,8.593403372572029353e-01
7.811706625951746197e-02,8.984739173833987680e-01
1.389139705019461490e-01,9.559081903524800916e-01
2.470278535103651030e-01,1.027881703298542782e+00
4.392845456035935348e-01,1.105052710365229007e+00
7.811706625951745364e-01,1.181260432084804579e+00
