# pos_1,average_velocity_axis
1.389139705019461386e-03,nan
2.470278535103650856e-03,nan
4.392845456035934966e-03,nan
7.811706625951745156e-03,nan
1.389139705019461560e-02,7.093846153847056524e-01
2.470278535103651030e-02,9.638974358974378154e-01
4.392845456035934792e-02,1.493495192307681130e+00
7.811706625951746197e-02,1.440178183398524991e+00
1.389139705019461490e-01,1.430759037281734258e+00
2.470278535103651030e-01,1.560067243394904324e+00
4.392845456035935348e-01,1.647062993069226655e+00
7.811706625951745364e-01,1.717077803314501327e+00
