# pos_1,concentration
1.389139705019461386e-03,0.000000000000000000e+00
2.470278535103650856e-03,0.000000000000000000e+00
4.392845456035934966e-03,2.036674186157677369e+00
7.811706625951745156e-03,5.726530304124419768e-01
1.389139705019461560e-02,1.288105855985607562e+00
2.470278535103651030e-02,1.086532731060593671e+00
4.392845456035934792e-02,1.272921366348548133e+00
7.811706625951746197e-02,9.735101517011514050e-01
1.389139705019461490e-01,9.016740991899252489e-01
2.470278535103651030e-01,1.104641609911603206e+00
4.392845456035935348e-01,8.604948436516187682e-01
7.811706625951745364e-01,1.047955045654768824e+00
