# pos_1,average_velocity_axis
1.389139705019461386e-03,nan
2.470278535103650856e-03,nan
4.392845456035934966e-03,nan
7.811706625951745156e-03,3.590769230769206843e-01
1.389139705019461560e-02,8.050897435897291787e-01
2.470278535103651030e-02,1.023855263157890771e+00
4.392845456035934792e-02,1.118183257918553553e+00
7.811706625951746197e-02,1.153575109228119011e+00
1.389139705019461490e-01,1.217031518913364474e+00
2.470278535103651030e-01,1.288724702810009948e+00
4.392845456035935348e-01,1.390787524303799705e+00
7.811706625951745364e-01,1.447606426575661409e+00
