# pos_1,concentration
1.389139705019461386e-03,9.043536656065374046e-01
2.470278535103650856e-03,1.186629357101836479e+00
4.392845456035934966e-03,1.271029952728416790e+00
7.811706625951745156e-03,1.215079535555672052e+00
1.389139705019461560e-02,1.045030902478665258e+00
2.470278535103651030e-02,1.034062725474457878e+00
4.392845456035934792e-02,1.064487585410048842e+00
7.811706625951746197e-02,9.363259950458412417e-01
1.389139705019461490e-01,9.847406581048961938e-01
2.470278535103651030e-01,1.022761493502059249e+00
4.392845456035935348e-01,9.999828153090820626e-01
7.811706625951745364e-01,9.945783374857161130e-01
