# pos_1,average_velocity_axis
1.389139705019461386e-03,1.197230769230591685e-01
2.470278535103650856e-03,1.663879598662190984e-01
4.392845456035934966e-03,2.795345666991183031e-01
7.811706625951745156e-03,4.695100233100222842e-01
1.389139705019461560e-02,6.968767482517480572e-01
2.470278535103651030e-02,8.543844049582318689e-01
4.392845456035934792e-02,9.126349068059980141e-01
7.811706625951746197e-02,9.587308411348989257e-01
1.389139705019461490e-01,1.016811614423933641e+00
2.470278535103651030e-01,1.083743460237839296e+00
4.392845456035935348e-01,1.157334333516961022e+00
7.811706625951745364e-01,1.229405277562498178e+00
