# pos_1,concentration
1.389139705019461386e-03,0.000000000000000000e+00
2.470278535103650856e-03,0.000000000000000000e+00
4.392845456035934966e-03,0.000000000000000000e+00
7.811706625951745156e-03,0.000000000000000000e+00
1.389139705019461560e-02,1.003895297558905775e-02
2.470278535103651030e-02,1.072610442765106753e-01
4.392845456035934792e-02,4.666655638749364066e-01
7.811706625951746197e-02,6.283926307943328293e-01
1.389139705019461490e-01,7.920733897739766771e-01
2.470278535103651030e-01,9.292193625217711750e-01
4.392845456035935348e-01,1.076187933017710874e+00
7.811706625951745364e-01,1.152350690845857617e+00
