# pos_1,concentration
1.389139705019461386e-03,3.216234271203113781e+00
2.470278535103650856e-03,9.043107210954874908e-01
4.392845456035934966e-03,2.542656446423383176e+00
7.811706625951745156e-03,8.579044773513054833e-01
1.389139705019461560e-02,6.432468542406225565e-01
2.470278535103651030e-02,3.617242884381950963e-01
4.392845456035934792e-02,1.067915707497820721e+00
7.811706625951746197e-02,1.058082188733276752e+00
1.389139705019461490e-01,8.523020818688248346e-01
2.470278535103651030e-01,1.130388401369359475e+00
4.392845456035935348e-01,1.006891952783659727e+00
7.811706625951745364e-01,9.894498305451723263e-01
