# pos_1,average_velocity_axis
1.389139705019461386e-03,1.690971680350936146e-01
2.470278535103650856e-03,2.244392470799971839e-01
4.392845456035934966e-03,3.166709851026436873e-01
7.811706625951745156e-03,4.597206305452667952e-01
1.389139705019461560e-02,6.038216263557982799e-01
2.470278535103651030e-02,7.297835272671602258e-01
4.392845456035934792e-02,8.230787122615381701e-01
7.811706625951746197e-02,8.880268481821083082e-01
1.389139705019461490e-01,9.544430268699408693e-01
2.470278535103651030e-01,1.033526070360842875e+00
4.392845456035935348e-01,1.122593008904025691e+00
7.811706625951745364e-01,1.205312935911343919e+00
