# pos_1,average_velocity_axis
1.389139705019461386e-03,2.096923076922398710e-01
2.470278535103650856e-03,nan
4.392845456035934966e-03,4.090769230768497300e-01
7.811706625951745156e-03,4.792307692308457323e-01
1.389139705019461560e-02,7.165314685314769783e-01
2.470278535103651030e-02,1.165994784876143164e+00
4.392845456035934792e-02,1.145598430443474758e+00
7.811706625951746197e-02,1.195503640209283569e+00
1.389139705019461490e-01,1.242961610990229504e+00
2.470278535103651030e-01,1.310300281151054458e+00
4.392845456035935348e-01,1.408391006141415103e+00
7.811706625951745364e-01,1.469649286320323212e+00
