# pos_1,average_velocity_axis
1.389139705019461386e-03,1.017179487179330072e-01
2.470278535103650856e-03,1.898552036198981607e-01
4.392845456035934966e-03,2.836349413298528965e-01
7.811706625951745156e-03,4.687944297082231038e-01
1.389139705019461560e-02,7.396159773445731833e-01
2.470278535103651030e-02,8.682084883437561906e-01
4.392845456035934792e-02,9.151287906553388085e-01
7.811706625951746197e-02,9.609791589366749598e-01
1.389139705019461490e-01,1.020033501590804192e+00
2.470278535103651030e-01,1.086254833335932313e+00
4.392845456035935348e-01,1.158477780696473003e+00
7.811706625951745364e-01,1.230927247804303626e+00
