# pos_1,average_velocity_axis
1.389139705019461386e-03,nan
2.470278535103650856e-03,nan
4.392845456035934966e-03,nan
7.811706625951745156e-03,nan
1.389139705019461560e-02,1.030000000000086402e+00
2.470278535103651030e-02,1.173384615384598817e+00
4.392845456035934792e-02,1.449166083916080261e+00
7.811706625951746197e-02,1.489192625556263083e+00
1.389139705019461490e-01,1.574623251748251462e+00
2.470278535103651030e-01,1.632450995704803454e+00
4.392845456035935348e-01,1.727192685189990806e+00
7.811706625951745364e-01,1.787719295274819098e+00
