# pos_1,concentration
1.389139705019461386e-03,6.029495970650604608e-01
2.470278535103650856e-03,1.073701005549084542e+00
4.392845456035934966e-03,1.016903488536728517e+00
7.811706625951745156e-03,1.000731996835257709e+00
1.389139705019461560e-02,9.747685152551808230e-01
2.470278535103651030e-02,1.022841484233601994e+00
4.392845456035934792e-02,1.051859545955178499e+00
7.811706625951746197e-02,9.542694398393348765e-01
1.389139705019461490e-01,9.878324231915904807e-01
2.470278535103651030e-01,1.013234685762899323e+00
4.392845456035935348e-01,1.008958930032535450e+00
7.811706625951745364e-01,9.969792518471255471e-01
