# pos_1,concentration
1.389139705019461386e-03,0.000000000000000000e+00
2.470278535103650856e-03,0.000000000000000000e+00
4.392845456035934966e-03,0.000000000000000000e+00
7.811706625951745156e-03,2.296367428488084172e+00
1.389139705019461560e-02,1.937013454289914893e+00
2.470278535103651030e-02,7.261751418646177347e-01
4.392845456035934792e-02,1.225074874789316315e+00
7.811706625951746197e-02,9.185469713952336690e-01
1.389139705019461490e-01,1.097640957430951802e+00
2.470278535103651030e-01,7.987926560510794083e-01
4.392845456035935348e-01,8.983882415121654530e-01
7.811706625951745364e-01,1.090774528531839982e+00
