# pos_1,average_velocity_axis
1.389139705019461386e-03,1.591282051282660592e-01
2.470278535103650856e-03,2.022769230769255189e-01
4.392845456035934966e-03,2.899015384615374891e-01
7.811706625951745156e-03,4.645065873353096397e-01
1.389139705019461560e-02,7.052146143147544066e-01
2.470278535103651030e-02,8.409094897742569463e-01
4.392845456035934792e-02,8.946697874934028683e-01
7.811706625951746197e-02,9.462535306939927615e-01
1.389139705019461490e-01,1.009761331359058323e+00
2.470278535103651030e-01,1.076245616724507137e+00
4.392845456035935348e-01,1.150826141978553485e+00
7.811706625951745364e-01,1.222611579172027341e+00
