# pos_1,average_velocity_axis
1.389139705019461386e-03,nan
2.470278535103650856e-03,nan
4.392845456035934966e-03,5.350769230768347429e-01
7.811706625951745156e-03,7.513846153846096554e-01
1.389139705019461560e-02,9.956832579185518339e-01
2.470278535103651030e-02,1.142375000000000806e+00
4.392845456035934792e-02,1.193140360340921635e+00
7.811706625951746197e-02,1.245148958504182835e+00
1.389139705019461490e-01,1.329833246313051553e+00
2.470278535103651030e-01,1.370831624789289771e+00
4.392845456035935348e-01,1.451144498244107961e+00
7.811706625951745364e-01,1.514930802161281287e+00
