# pos_1,average_velocity_axis
1.389139705019461386e-03,7.726687598114898026e-02
2.470278535103650856e-03,1.372190299660160095e-01
4.392845456035934966e-03,2.356157264957273456e-01
7.811706625951745156e-03,4.288760725210771230e-01
1.389139705019461560e-02,6.743482975072813135e-01
2.470278535103651030e-02,8.038382331582639706e-01
4.392845456035934792e-02,8.546619370590371467e-01
7.811706625951746197e-02,8.974628048535882030e-01
1.389139705019461490e-01,9.564760200688454672e-01
2.470278535103651030e-01,1.027292393405876636e+00
4.392845456035935348e-01,1.103704895794498153e+00
7.811706625951745364e-01,1.179815729056037821e+00
