# pos_1,concentration
1.389139705019461386e-03,0.000000000000000000e+00
2.470278535103650856e-03,0.000000000000000000e+00
4.392845456035934966e-03,0.000000000000000000e+00
7.811706625951745156e-03,0.000000000000000000e+00
1.389139705019461560e-02,1.003895297558905775e-01
2.470278535103651030e-02,3.443644053087973611e-01
4.392845456035934792e-02,8.952359796784494783e-01
7.811706625951746197e-02,1.076479421502791523e+00
1.389139705019461490e-01,1.093241979041648326e+00
2.470278535103651030e-01,1.014463666130998032e+00
4.392845456035935348e-01,9.771405480320100034e-01
7.811706625951745364e-01,1.049522805806784698e+00
