# pos_1,average_velocity_axis
1.389139705019461386e-03,nan
2.470278535103650856e-03,4.270769230767694769e-01
4.392845456035934966e-03,5.136923076923730624e-01
7.811706625951745156e-03,7.834898785425162826e-01
1.389139705019461560e-02,9.156907692307679758e-01
2.470278535103651030e-02,1.008452948067158905e+00
4.392845456035934792e-02,1.173471528471528913e+00
7.811706625951746197e-02,1.230552139183719751e+00
1.389139705019461490e-01,1.310132155754161865e+00
2.470278535103651030e-01,1.382658958098407442e+00
4.392845456035935348e-01,1.448720295286302973e+00
7.811706625951745364e-01,1.520602516565579432e+00
