# pos_1,average_velocity_axis
1.389139705019461386e-03,9.509615384610643762e-02
2.470278535103650856e-03,1.545111662531270247e-01
4.392845456035934966e-03,2.526703296703213808e-01
7.811706625951745156e-03,3.770669230769139180e-01
1.389139705019461560e-02,6.266065488565487618e-01
2.470278535103651030e-02,8.107599304126948958e-01
4.392845456035934792e-02,8.819627550027634433e-01
7.811706625951746197e-02,9.254235706755060686e-01
1.389139705019461490e-01,9.902589495652922569e-01
2.470278535103651030e-01,1.066098780877382080e+00
4.392845456035935348e-01,1.145083551235191344e+00
7.811706625951745364e-01,1.213264509810571212e+00
