# pos_1,average_velocity_axis
1.389139705019461386e-03,nan
2.470278535103650856e-03,nan
4.392845456035934966e-03,3.293846153846075042e-01
7.811706625951745156e-03,6.547957559681689688e-01
1.389139705019461560e-02,8.197526485490528314e-01
2.470278535103651030e-02,9.736306776556763465e-01
4.392845456035934792e-02,1.011600123363444848e+00
7.811706625951746197e-02,1.050116756970855159e+00
1.389139705019461490e-01,1.132188116890481711e+00
2.470278535103651030e-01,1.193117514378852828e+00
4.392845456035935348e-01,1.262525887960430415e+00
7.811706625951745364e-01,1.329432524003095306e+00
