# pos_1,concentration
1.389139705019461386e-03,0.000000000000000000e+00
2.470278535103650856e-03,0.000000000000000000e+00
4.392845456035934966e-03,0.000000000000000000e+00
7.811706625951745156e-03,0.000000000000000000e+00
1.389139705019461560e-02,0.000000000000000000e+00
2.470278535103651030e-02,0.000000000000000000e+00
4.392845456035934792e-02,6.350679902132799759e-02
7.811706625951746197e-02,1.071374925607522788e-01
1.389139705019461490e-01,2.289417902679014849e-01
2.470278535103651030e-01,5.691814788094223809e-01
4.392845456035935348e-01,8.967160021811515502e-01
7.811706625951745364e-01,1.545636892676452989e+00
