# pos_1,average_velocity_axis
1.389139705019461386e-03,8.741797546715576184e-01
2.470278535103650856e-03,9.292949119845674844e-01
4.392845456035934966e-03,1.024533551554827060e+00
7.811706625951745156e-03,1.142467786021085008e+00
1.389139705019461560e-02,1.302912970241438595e+00
2.470278535103651030e-02,1.440067898187970652e+00
4.392845456035934792e-02,1.538512924252641412e+00
7.811706625951746197e-02,1.596621414395555938e+00
1.389139705019461490e-01,1.662437200929009373e+00
2.470278535103651030e-01,1.725253716884081800e+00
4.392845456035935348e-01,1.829732469986867338e+00
7.811706625951745364e-01,1.905364203289210634e+00
