# pos_1,average_velocity_axis
1.389139705019461386e-03,1.220000000000272256e-01
2.470278535103650856e-03,1.955857988165570494e-01
4.392845456035934966e-03,2.778688811188694818e-01
7.811706625951745156e-03,4.690976508521417232e-01
1.389139705019461560e-02,7.302281004709558765e-01
2.470278535103651030e-02,8.655005708072845971e-01
4.392845456035934792e-02,9.078916308429013649e-01
7.811706625951746197e-02,9.587364724042606312e-01
1.389139705019461490e-01,1.020183946050749357e+00
2.470278535103651030e-01,1.085649990382645314e+00
4.392845456035935348e-01,1.160229698172202673e+00
7.811706625951745364e-01,1.231297305291977340e+00
