# time,average_velocity_axis,95CLI
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.970000000000000195e-01,1.798118012422359691e+00,2.867515845704950855e-02
1.794000000000000039e+00,1.817035708597819932e+00,2.482813158877423057e-02
2.690999999999999837e+00,1.831442487808947917e+00,2.265480372552104368e-02
3.581500000000000128e+00,1.840464940296933971e+00,2.017987205930019817e-02
4.478500000000000369e+00,1.849275012360643400e+00,1.823676999524790829e-02
5.375499999999999723e+00,1.855473089356661331e+00,1.606407421768033320e-02
6.272499999999999964e+00,1.862506408765179700e+00,1.474020312598864693e-02
7.169500000000000206e+00,1.867435414475435262e+00,1.388940006668655872e-02
8.066499999999999559e+00,1.870988074892760089e+00,1.328435263263953552e-02
8.963499999999999801e+00,1.873356207658497086e+00,1.229010889332967163e-02
9.853999999999999204e+00,1.875440053350343694e+00,1.111432376128988590e-02
1.075099999999999945e+01,1.876929532895848407e+00,1.017362378278522696e-02
1.164799999999999969e+01,1.878011179987104651e+00,9.759041253530156487e-03
1.254499999999999993e+01,1.879928637313833084e+00,9.258752700385704595e-03
1.344200000000000017e+01,1.882239253148067837e+00,8.659570498278987630e-03
1.433900000000000041e+01,1.883179796501904590e+00,8.208192986991297291e-03
1.523600000000000065e+01,1.883229578442035423e+00,7.695170536822930167e-03
1.613299999999999912e+01,1.884127153495750440e+00,7.396632683703515884e-03
1.702349999999999852e+01,1.885353925515928397e+00,7.059535216502249751e-03
1.792050000000000054e+01,1.887247389120543017e+00,6.686985537914661056e-03
1.881749999999999901e+01,1.888830531718466599e+00,6.443632326628938659e-03
1.971450000000000102e+01,1.890262131726311301e+00,6.324620911813347464e-03
2.061149999999999949e+01,1.890957706887427259e+00,6.082969038166107997e-03
2.150850000000000151e+01,1.891426134802899561e+00,5.901069331101176096e-03
2.240549999999999997e+01,1.892209765368288554e+00,5.739599813295631105e-03
2.329599999999999937e+01,1.892702150846602427e+00,5.497215139577427481e-03
2.419300000000000139e+01,1.893454933413864838e+00,5.175003002480186264e-03
2.508999999999999986e+01,1.894019541080681046e+00,5.011994166414053195e-03
2.598699999999999832e+01,1.894816489092269851e+00,4.969665331186016825e-03
