# pos_1,average_velocity_axis
1.389139705019461386e-03,1.061290893014985165e-01
2.470278535103650856e-03,1.634683694683677357e-01
4.392845456035934966e-03,3.119592104400284449e-01
7.811706625951745156e-03,5.361546505012454444e-01
1.389139705019461560e-02,7.142453974228901714e-01
2.470278535103651030e-02,8.008097081457223876e-01
4.392845456035934792e-02,8.410938057301451387e-01
7.811706625951746197e-02,8.825069265128402396e-01
1.389139705019461490e-01,9.427676666062256849e-01
2.470278535103651030e-01,1.016205688743625934e+00
4.392845456035935348e-01,1.096330702867746254e+00
7.811706625951745364e-01,1.174536702121665499e+00
