# pos_1,average_velocity_axis
1.389139705019461386e-03,7.301538461539699987e-02
2.470278535103650856e-03,1.480192307692362874e-01
4.392845456035934966e-03,2.227644970413989456e-01
7.811706625951745156e-03,4.869651961870973822e-01
1.389139705019461560e-02,6.711741204531906924e-01
2.470278535103651030e-02,8.127486851131957568e-01
4.392845456035934792e-02,8.917046797936795111e-01
7.811706625951746197e-02,9.327493980519132588e-01
1.389139705019461490e-01,9.944989384942419797e-01
2.470278535103651030e-01,1.070062277646527837e+00
4.392845456035935348e-01,1.149501299596796144e+00
7.811706625951745364e-01,1.214896223296162647e+00
