# pos_1,average_velocity_axis
1.389139705019461386e-03,9.010549450549469597e-02
2.470278535103650856e-03,1.435539872971045849e-01
4.392845456035934966e-03,2.366282440963273503e-01
7.811706625951745156e-03,4.466841771817744444e-01
1.389139705019461560e-02,6.741908966636924738e-01
2.470278535103651030e-02,8.099994065964170042e-01
4.392845456035934792e-02,8.602097066285514515e-01
7.811706625951746197e-02,8.982974464164776851e-01
1.389139705019461490e-01,9.558315756387852913e-01
2.470278535103651030e-01,1.027582879237160407e+00
4.392845456035935348e-01,1.105305731723331686e+00
7.811706625951745364e-01,1.180608041261456798e+00
