# pos_1,average_velocity_axis
1.389139705019461386e-03,nan
2.470278535103650856e-03,nan
4.392845456035934966e-03,4.413846153846853193e-01
7.811706625951745156e-03,6.018461538461066240e-01
1.389139705019461560e-02,1.052039279869074084e+00
2.470278535103651030e-02,1.006977498691781436e+00
4.392845456035934792e-02,1.162414143679449285e+00
7.811706625951746197e-02,1.189541882424609121e+00
1.389139705019461490e-01,1.276114663461540566e+00
2.470278535103651030e-01,1.348828893395402240e+00
4.392845456035935348e-01,1.435271192111358785e+00
7.811706625951745364e-01,1.493099856008357040e+00
