# pos_1,concentration
1.389139705019461386e-03,6.027610279963927509e-01
2.470278535103650856e-03,6.214219646370789940e-01
4.392845456035934966e-03,9.848171621807784160e-01
7.811706625951745156e-03,1.018283648996885615e+00
1.389139705019461560e-02,1.095015867526779818e+00
2.470278535103651030e-02,1.084663792821083605e+00
4.392845456035934792e-02,1.022939116845840601e+00
7.811706625951746197e-02,1.077236912886178954e+00
1.389139705019461490e-01,9.855142807741019695e-01
2.470278535103651030e-01,1.025911170709941311e+00
4.392845456035935348e-01,1.001972041780056610e+00
7.811706625951745364e-01,9.839835681885695795e-01
