# pos_1,concentration
1.389139705019461386e-03,8.040585678007784454e-01
2.470278535103650856e-03,1.356466081643231458e+00
4.392845456035934966e-03,1.398461045532860769e+00
7.811706625951745156e-03,1.358348755806233710e+00
1.389139705019461560e-02,1.246290780091206196e+00
2.470278535103651030e-02,1.017349561232423927e+00
4.392845456035934792e-02,1.207761812051106665e+00
7.811706625951746197e-02,9.079489051967982727e-01
1.389139705019461490e-01,9.729108670389415847e-01
2.470278535103651030e-01,9.947417932050364175e-01
4.392845456035935348e-01,1.003077968114024721e+00
7.811706625951745364e-01,9.930244325341360812e-01
