# pos_1,average_velocity_axis
1.389139705019461386e-03,1.070637898686607054e-01
2.470278535103650856e-03,1.605260756192950222e-01
4.392845456035934966e-03,2.837545539710621956e-01
7.811706625951745156e-03,4.762747142415806878e-01
1.389139705019461560e-02,6.832328419736199976e-01
2.470278535103651030e-02,8.088647125061579901e-01
4.392845456035934792e-02,8.561185199175607163e-01
7.811706625951746197e-02,8.968138874847193520e-01
1.389139705019461490e-01,9.553858546018404452e-01
2.470278535103651030e-01,1.026872912561368034e+00
4.392845456035935348e-01,1.103468768604106254e+00
7.811706625951745364e-01,1.180441721840434388e+00
