# pos_1,average_velocity_axis
1.389139705019461386e-03,1.251780527165106127e-01
2.470278535103650856e-03,1.808616501465879212e-01
4.392845456035934966e-03,3.796115765422686805e-01
7.811706625951745156e-03,5.602837434912231185e-01
1.389139705019461560e-02,7.030443404184780753e-01
2.470278535103651030e-02,7.745081346801040434e-01
4.392845456035934792e-02,8.185443805785951321e-01
7.811706625951746197e-02,8.652666727300890592e-01
1.389139705019461490e-01,9.275814954217082020e-01
2.470278535103651030e-01,1.003918365070111118e+00
4.392845456035935348e-01,1.085928672527573413e+00
7.811706625951745364e-01,1.167226198569357498e+00
