# pos_1,average_velocity_axis
1.389139705019461386e-03,2.204615384616095131e-01
2.470278535103650856e-03,2.646923076922073070e-01
4.392845456035934966e-03,4.079171597633093338e-01
7.811706625951745156e-03,5.686405023547900228e-01
1.389139705019461560e-02,8.054992574992567711e-01
2.470278535103651030e-02,9.715274398949220735e-01
4.392845456035934792e-02,1.033484133823345363e+00
7.811706625951746197e-02,1.064079542237480247e+00
1.389139705019461490e-01,1.128443051680286136e+00
2.470278535103651030e-01,1.191205172114673028e+00
4.392845456035935348e-01,1.258144248494861950e+00
7.811706625951745364e-01,1.328699513383448938e+00
