# pos_1,concentration
1.389139705019461386e-03,0.000000000000000000e+00
2.470278535103650856e-03,0.000000000000000000e+00
4.392845456035934966e-03,0.000000000000000000e+00
7.811706625951745156e-03,0.000000000000000000e+00
1.389139705019461560e-02,0.000000000000000000e+00
2.470278535103651030e-02,9.034626647768610741e-02
4.392845456035934792e-02,3.810407941279680272e-02
7.811706625951746197e-02,7.856749454455166926e-02
1.389139705019461490e-01,2.409913581767383906e-01
2.470278535103651030e-01,5.624055088235959676e-01
4.392845456035935348e-01,9.284694016918155768e-01
7.811706625951745364e-01,1.529209143817137573e+00
