# pos_1,average_velocity_axis
1.389139705019461386e-03,nan
2.470278535103650856e-03,nan
4.392845456035934966e-03,3.687692307692622684e-01
7.811706625951745156e-03,5.360512820512843835e-01
1.389139705019461560e-02,1.010880769230769083e+00
2.470278535103651030e-02,1.083049450549451231e+00
4.392845456035934792e-02,1.164127614321163184e+00
7.811706625951746197e-02,1.227919435154217309e+00
1.389139705019461490e-01,1.295317180616744057e+00
2.470278535103651030e-01,1.337599317428980195e+00
4.392845456035935348e-01,1.428112860780170967e+00
7.811706625951745364e-01,1.481714192136047714e+00
