# pos_1,concentration
1.389139705019461386e-03,0.000000000000000000e+00
2.470278535103650856e-03,0.000000000000000000e+00
4.392845456035934966e-03,0.000000000000000000e+00
7.811706625951745156e-03,0.000000000000000000e+00
1.389139705019461560e-02,0.000000000000000000e+00
2.470278535103651030e-02,9.032508991706160451e-02
4.392845456035934792e-02,2.095233143928285913e-01
7.811706625951746197e-02,3.695377118591672838e-01
1.389139705019461490e-01,5.661969478232229402e-01
2.470278535103651030e-01,7.384076100719786373e-01
4.392845456035935348e-01,1.013330938699862349e+00
7.811706625951745364e-01,1.329264638890512051e+00
