# pos_1,average_velocity_axis
1.389139705019461386e-03,9.158672699849995658e-02
2.470278535103650856e-03,1.619203436157703735e-01
4.392845456035934966e-03,2.902303334059692652e-01
7.811706625951745156e-03,4.368311974071531489e-01
1.389139705019461560e-02,6.529170886012996000e-01
2.470278535103651030e-02,7.946871370573680426e-01
4.392845456035934792e-02,8.480874355324703462e-01
7.811706625951746197e-02,8.908012675842940098e-01
1.389139705019461490e-01,9.483583921941544093e-01
2.470278535103651030e-01,1.019927642083427566e+00
4.392845456035935348e-01,1.096640417441627102e+00
7.811706625951745364e-01,1.172507541370292561e+00
