# pos_1,average_velocity_axis
1.389139705019461386e-03,9.942307692307067457e-02
2.470278535103650856e-03,1.354230769230639897e-01
4.392845456035934966e-03,2.564270015698565386e-01
7.811706625951745156e-03,3.898632478632471643e-01
1.389139705019461560e-02,6.583801579215480260e-01
2.470278535103651030e-02,8.396286768136059786e-01
4.392845456035934792e-02,9.039508987614623958e-01
7.811706625951746197e-02,9.522278088015313502e-01
1.389139705019461490e-01,1.014976673233447535e+00
2.470278535103651030e-01,1.085079372131283693e+00
4.392845456035935348e-01,1.154208816983030905e+00
7.811706625951745364e-01,1.225619352646794447e+00
