# pos_1,average_velocity_axis
1.389139705019461386e-03,nan
2.470278535103650856e-03,nan
4.392845456035934966e-03,nan
7.811706625951745156e-03,nan
1.389139705019461560e-02,nan
2.470278535103651030e-02,1.674662393162386076e+00
4.392845456035934792e-02,1.638087412587413860e+00
7.811706625951746197e-02,1.639790659340658152e+00
1.389139705019461490e-01,1.732911310333788313e+00
2.470278535103651030e-01,1.757773165248113001e+00
4.392845456035935348e-01,1.829926301503715047e+00
7.811706625951745364e-01,1.904932737268827392e+00
