# pos_1,concentration
1.389139705019461386e-03,4.017778584570493861e-01
2.470278535103650856e-03,1.129681466784387966e+00
4.392845456035934966e-03,1.016426516919215928e+00
7.811706625951745156e-03,1.428946586207406888e+00
1.389139705019461560e-02,9.240890744512132438e-01
2.470278535103651030e-02,9.037451734275105952e-01
4.392845456035934792e-02,9.656051910732551535e-01
7.811706625951746197e-02,1.035986275000369883e+00
1.389139705019461490e-01,9.682846388814887462e-01
2.470278535103651030e-01,9.602292467667299380e-01
4.392845456035935348e-01,1.063436243326729924e+00
7.811706625951745364e-01,9.838297246037995825e-01
