# pos_1,average_velocity_axis
1.389139705019461386e-03,nan
2.470278535103650856e-03,1.781153846153780695e-01
4.392845456035934966e-03,2.797307692307725580e-01
7.811706625951745156e-03,4.340283400809591408e-01
1.389139705019461560e-02,6.945357826253346634e-01
2.470278535103651030e-02,9.206898186559185904e-01
4.392845456035934792e-02,9.593222617056869073e-01
7.811706625951746197e-02,1.017418233980471598e+00
1.389139705019461490e-01,1.086218090398792135e+00
2.470278535103651030e-01,1.165987700124141657e+00
4.392845456035935348e-01,1.248687431604091458e+00
7.811706625951745364e-01,1.309153103254810047e+00
