# pos_1,average_velocity_axis
1.389139705019461386e-03,nan
2.470278535103650856e-03,2.658461538461464602e-01
4.392845456035934966e-03,3.841538461538418492e-01
7.811706625951745156e-03,4.770974358974328089e-01
1.389139705019461560e-02,7.252540792540747017e-01
2.470278535103651030e-02,8.590341304508787301e-01
4.392845456035934792e-02,9.440203611750649371e-01
7.811706625951746197e-02,9.956509283149446166e-01
1.389139705019461490e-01,1.055744007630029957e+00
2.470278535103651030e-01,1.129558785411860278e+00
4.392845456035935348e-01,1.229680562639430708e+00
7.811706625951745364e-01,1.286677318207570142e+00
