# time,average_velocity_axis,95CLI
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.970000000000000195e-01,1.097499906429789229e+00,4.427047182255759890e-03
1.794000000000000039e+00,1.111455181611589182e+00,4.126229235235945661e-03
2.690999999999999837e+00,1.120211044444514137e+00,3.935031755701616160e-03
3.581500000000000128e+00,1.127502261041805287e+00,3.794419764157535690e-03
4.478500000000000369e+00,1.133273338565281563e+00,3.672057767679834470e-03
5.375499999999999723e+00,1.137844074610679934e+00,3.552868817041954317e-03
6.272499999999999964e+00,1.141289933145957614e+00,3.445761647543352148e-03
7.169500000000000206e+00,1.144421804306697599e+00,3.352980161199454589e-03
8.066499999999999559e+00,1.147424121508559880e+00,3.274032864383160171e-03
8.963499999999999801e+00,1.150321670535150886e+00,3.199803745477660267e-03
9.853999999999999204e+00,1.153009464883136159e+00,3.132388453225652594e-03
1.075099999999999945e+01,1.155644691484459363e+00,3.075528935857541751e-03
1.164799999999999969e+01,1.158078547334288722e+00,3.016837137304247043e-03
1.254499999999999993e+01,1.160182735263398657e+00,2.962343105973018215e-03
1.344200000000000017e+01,1.162041238127764498e+00,2.910587919043927402e-03
1.433900000000000041e+01,1.163948384626001253e+00,2.863117072266235623e-03
1.523600000000000065e+01,1.165884642159358275e+00,2.818788357781356214e-03
1.613299999999999912e+01,1.167758140032719272e+00,2.778979874806256512e-03
1.702349999999999852e+01,1.169605353587261698e+00,2.741216186030680322e-03
1.792050000000000054e+01,1.171265582902234925e+00,2.703776668315677721e-03
1.881749999999999901e+01,1.172803619322216440e+00,2.663201682822320844e-03
1.971450000000000102e+01,1.174260344346144569e+00,2.618582833960671728e-03
2.061149999999999949e+01,1.175555124103056182e+00,2.576765691251789708e-03
2.150850000000000151e+01,1.176730442117568165e+00,2.533485771259125826e-03
2.240549999999999997e+01,1.177830501248238626e+00,2.492600383655010736e-03
2.329599999999999937e+01,1.178905307470204500e+00,2.453050769397157119e-03
2.419300000000000139e+01,1.180001491096005051e+00,2.415264265526725039e-03
2.508999999999999986e+01,1.181058861509008295e+00,2.377090840511987806e-03
2.598699999999999832e+01,1.182065348494094836e+00,2.339741089154055015e-03
