# pos_1,concentration
1.389139705019461386e-03,0.000000000000000000e+00
2.470278535103650856e-03,0.000000000000000000e+00
4.392845456035934966e-03,0.000000000000000000e+00
7.811706625951745156e-03,0.000000000000000000e+00
1.389139705019461560e-02,2.007790595117811550e-02
2.470278535103651030e-02,3.443644053087973611e-01
4.392845456035934792e-02,7.238078133570442496e-01
7.811706625951746197e-02,9.657966285787897842e-01
1.389139705019461490e-01,9.265953596468700093e-01
2.470278535103651030e-01,1.008818348011181643e+00
4.392845456035935348e-01,1.021267427881408674e+00
7.811706625951745364e-01,1.078264627840275658e+00
